Time,SP,PV,OP
00:37:00,1.570565,1.552222,39.25613
00:37:00,1.567565,1.537661,40.13161
00:37:00,1.568031,1.52899,40.97419
00:37:00,1.569191,1.520137,41.91647
00:38:00,1.569486,1.511821,42.82536
00:38:00,1.568115,1.507479,43.79509
00:38:00,1.569143,1.541301,43.26465
00:38:00,1.572253,1.551701,43.16386
00:38:00,1.575732,1.553573,43.52787
00:39:00,1.576668,1.549201,44.07571
00:39:00,1.580754,1.543035,44.8913
00:39:00,1.585913,1.555286,45.08119
00:39:00,1.587723,1.573768,44.69378
00:39:00,1.587351,1.585357,44.28112
00:40:00,1.587404,1.590855,44.06536
00:40:00,1.585686,1.592067,43.93606
00:40:00,1.588413,1.590629,43.99196
00:40:00,1.585904,1.590028,43.92368
00:40:00,1.582098,1.591238,43.65971
00:40:00,1.58105,1.592725,43.41182
00:41:00,1.57664,1.591589,43.09727
00:41:00,1.574661,1.58557,43.07977
00:41:00,1.577166,1.583464,43.09497
00:41:00,1.578113,1.582232,43.11953
00:41:00,1.575474,1.578584,43.16644
00:42:00,1.579624,1.573014,43.53525
00:42:00,1.582232,1.564749,44.10896
00:42:00,1.583078,1.555485,44.81772
00:42:00,1.581732,1.545028,45.65343
00:42:00,1.580549,1.539492,46.30303
00:43:00,1.583992,1.550899,46.44965
00:43:00,1.586931,1.562346,46.38494
00:43:00,1.588969,1.566525,46.65247
00:43:00,1.592506,1.564236,47.16373
00:43:00,1.59302,1.567709,47.45843
00:44:00,1.594157,1.584997,47.0502
00:44:00,1.593379,1.594712,46.649
00:44:00,1.593544,1.594837,46.62921
00:44:00,1.595752,1.590771,46.895
00:44:00,1.60269,1.587635,47.41973
00:45:00,1.60374,1.5853,47.82671
00:45:00,1.605163,1.584868,48.11175
00:45:00,1.59852,1.603419,47.34464
00:45:00,1.598827,1.618907,46.57039
00:45:00,1.597403,1.631441,45.72256
00:46:00,1.591609,1.642699,44.50676
00:46:00,1.587777,1.651872,43.13602
00:46:00,1.584551,1.656767,41.88235
00:46:00,1.578812,1.630749,41.89595
00:46:00,1.576389,1.595485,42.80146
00:47:00,1.573209,1.572579,43.49789
00:47:00,1.569741,1.562442,43.82919
00:47:00,1.562067,1.557428,43.85071
00:47:00,1.558451,1.554942,43.83716
00:47:00,1.555703,1.552688,43.855
00:48:00,1.553934,1.550629,43.88611
00:48:00,1.552779,1.549193,43.94394
00:48:00,1.551992,1.548412,44.0331
00:48:00,1.556064,1.548986,44.19062
00:48:00,1.555704,1.551778,44.1487
00:49:00,1.556165,1.55815,43.93781
00:49:00,1.558466,1.570156,43.39445
00:49:00,1.561448,1.577604,43.01202
00:49:00,1.563334,1.585147,42.58481
00:49:00,1.565236,1.591073,42.12883
00:50:00,1.567748,1.597302,41.504
00:50:00,1.566447,1.601566,40.72768
00:50:00,1.565272,1.588957,40.84036
00:50:00,1.560679,1.575651,40.98318
00:51:00,1.552591,1.570882,40.68739
00:51:00,1.549336,1.571781,40.2416
00:51:00,1.54844,1.571138,39.91243
00:51:00,1.545661,1.560428,39.94429
00:51:00,1.542778,1.550021,40.12908
00:51:00,1.54284,1.544369,40.29757
00:52:00,1.54244,1.53976,40.46885
00:52:00,1.5411,1.540555,40.46984
00:52:00,1.54125,1.543006,40.3021
00:52:00,1.5431,1.543875,40.32488
00:53:00,1.541559,1.545366,40.19764
00:53:00,1.541826,1.545677,40.11411
00:53:00,1.539817,1.544724,39.98564
00:53:00,1.53949,1.544087,39.96854
00:53:00,1.540211,1.544754,39.9054
00:54:00,1.541835,1.546497,39.87634
00:54:00,1.539544,1.549028,39.57592
00:54:00,1.541565,1.552702,39.4006
00:54:00,1.542468,1.554349,39.21983
00:54:00,1.544391,1.550546,39.30005
00:55:00,1.544792,1.545379,39.5002
00:55:00,1.545807,1.54259,39.66985
00:55:00,1.543212,1.543726,39.53125
00:55:00,1.541775,1.547161,39.324
00:55:00,1.53884,1.548161,39.03809
00:56:00,1.538576,1.547504,38.96001
00:56:00,1.542807,1.547124,39.04354
00:56:00,1.540748,1.543432,39.01709
00:56:00,1.540298,1.53895,39.16533
00:56:00,1.540685,1.534452,39.47689
00:56:00,1.540959,1.531488,39.66299
00:57:00,1.540921,1.529774,39.87589
00:57:00,1.540647,1.527699,40.16887
00:57:00,1.540184,1.526929,40.33954
00:57:00,1.538058,1.529067,40.34377
00:58:00,1.538396,1.532305,40.2578
00:58:00,1.537869,1.536084,40.13732
00:58:00,1.539477,1.53954,40.08117
00:58:00,1.540998,1.542034,40.07715
00:58:00,1.543741,1.543696,40.03739
00:58:00,1.545819,1.544638,40.05636
00:59:00,1.547849,1.546186,40.16605
00:59:00,1.547362,1.549718,39.9851
00:59:00,1.547394,1.55245,39.83173
00:59:00,1.545624,1.553395,39.66897
01:00:00,1.544671,1.553676,39.56375
01:00:00,1.538923,1.553938,39.12073
01:00:00,1.538658,1.55381,38.82658
01:00:00,1.53933,1.552596,38.73772
01:00:00,1.541799,1.550768,38.77819
01:01:00,1.54366,1.549098,38.80161
01:01:00,1.545028,1.545792,38.93106
01:01:00,1.549637,1.540733,39.35616
01:01:00,1.551838,1.536225,39.81144
01:01:00,1.551558,1.531291,40.21489
01:02:00,1.553089,1.524878,40.85748
01:02:00,1.554377,1.517774,41.60777
01:02:00,1.556176,1.506489,42.84916
01:02:00,1.556696,1.498541,43.92455
01:02:00,1.56068,1.494958,45.02686
01:03:00,1.562804,1.513324,45.0763
01:03:00,1.563228,1.529182,44.9541
01:03:00,1.565503,1.538045,45.24242
01:03:00,1.565209,1.53632,45.64655
01:03:00,1.566532,1.536419,46.11644
01:04:00,1.567601,1.549999,45.92548
01:04:00,1.566947,1.564847,45.43552
01:04:00,1.569166,1.575207,45.03588
01:04:00,1.572371,1.581864,44.76157
01:04:00,1.575354,1.588244,44.48849
01:05:00,1.57645,1.591967,44.2067
01:05:00,1.576776,1.594895,43.81688
01:05:00,1.576386,1.595941,43.55841
01:05:00,1.575268,1.596992,43.20464
01:05:00,1.574411,1.597039,42.93235
01:06:00,1.57185,1.596022,42.54226
01:06:00,1.570473,1.594234,42.25649
01:06:00,1.565113,1.591267,41.84581
01:06:00,1.561041,1.588733,41.4767
01:06:00,1.559741,1.585708,41.21317
01:07:00,1.558034,1.582359,40.92738
01:07:00,1.553368,1.577772,40.65306
01:07:00,1.549711,1.570457,40.3855
01:07:00,1.545421,1.552118,40.7859
01:07:00,1.538665,1.532612,41.35003
01:08:00,1.535094,1.5248,41.60146
01:08:00,1.535794,1.52341,41.82426
01:08:00,1.535274,1.524922,41.88586
01:08:00,1.538417,1.526728,42.02083
01:08:00,1.539626,1.529403,42.11864
01:09:00,1.541155,1.531972,42.20934
01:09:00,1.54188,1.534956,42.19311
01:09:00,1.543245,1.537767,42.24438
01:09:00,1.547737,1.542412,42.31096
01:09:00,1.546276,1.547533,42.08067
01:10:00,1.546413,1.555185,41.68276
01:10:00,1.545748,1.561024,41.27008
01:10:00,1.541544,1.566691,40.47154
01:10:00,1.541903,1.56873,40.09437
01:10:00,1.541289,1.570511,39.59494
01:11:00,1.542197,1.559296,39.72298
01:11:00,1.542574,1.540834,40.38857
01:11:00,1.540307,1.533023,40.70882
01:11:00,1.539245,1.528632,40.91375
01:11:00,1.537724,1.526526,41.08938
01:12:00,1.534894,1.526432,41.2124
01:12:00,1.536128,1.526812,41.37576
01:12:00,1.535218,1.529949,41.31293
01:12:00,1.532682,1.533604,41.1171
01:13:00,1.532524,1.537029,40.91692
01:13:00,1.536261,1.539132,40.94831
01:13:00,1.53553,1.540648,40.77023
01:13:00,1.540283,1.541506,40.86082
01:13:00,1.543375,1.54309,40.93159
01:14:00,1.540611,1.544329,40.76125
01:14:00,1.538889,1.546372,40.58972
01:14:00,1.540704,1.550853,40.28445
01:14:00,1.536705,1.555602,39.78329
01:14:00,1.533796,1.56093,39.15773
01:15:00,1.529635,1.563989,38.43079
01:15:00,1.528602,1.552248,38.52823
01:15:00,1.526763,1.528612,39.25003
01:15:00,1.524343,1.517143,39.66285
01:15:00,1.526828,1.5118,40.12387
01:16:00,1.527601,1.509188,40.44168
01:16:00,1.529636,1.507886,40.8487
01:16:00,1.532902,1.505667,41.55514
01:16:00,1.53603,1.503531,42.0879
01:16:00,1.541201,1.502444,42.87934
01:17:00,1.543393,1.499677,43.57912
01:17:00,1.544902,1.50156,44.39745
01:17:00,1.547843,1.52992,43.74489
01:17:00,1.548875,1.55236,42.96952
01:17:00,1.551755,1.566595,42.41342
01:18:00,1.555887,1.577638,41.59901
01:18:00,1.558095,1.577352,41.42476
01:18:00,1.557295,1.576017,41.21992
