Time,SP,PV,OP
09:00:00,0.25269,0.2145,1.5638
09:00:00,0.25269,0.16961,1.4649
09:00:00,0.25269,0.08216,1.3941
09:00:00,0.25269,0.2056,1.5756
09:00:00,0.25269,0.1619,1.452
09:00:00,0.25269,0.11912,1.4378
09:01:00,0.25269,0.17158,1.4328
09:01:00,0.25269,0.11922,1.4817
09:01:00,0.25269,0.18233,1.2857
09:01:00,0.25269,0.13438,1.3694
09:01:00,0.25269,0.10463,1.2458
09:01:00,0.25269,0.13417,1.2703
09:02:00,0.25269,0.081139,1.3508
09:02:00,0.25269,0.075984,1.3596
09:02:00,0.25269,0.091907,1.5159
09:02:00,0.25269,0.095577,1.4219
09:02:00,0.25269,0.11306,1.2873
09:02:00,0.25269,0.085441,1.0813
09:03:00,0.25269,0.17851,1.2613
09:03:00,0.25269,0.083308,1.1379
09:03:00,0.25269,0.12924,1.3263
09:03:00,0.25269,0.12033,1.2504
09:03:00,0.25269,0.1109,1.1476
09:03:00,0.25269,0.03187,1.0921
09:04:00,0.25269,0.11129,1.2004
09:04:00,0.25269,0.084309,1.2886
09:04:00,0.25269,0.024584,1.188
09:04:00,0.25269,0.074582,1.1337
09:04:00,0.25269,0.13672,1.1603
09:04:00,0.25269,0.17034,1.0723
09:05:00,0.25269,0.17557,1.0227
09:05:00,0.25269,0.16637,1.1482
09:05:00,0.25269,0.12232,1.2151
09:05:00,0.25269,0.13956,1.3674
09:05:00,0.25269,0.083595,1.3811
09:05:00,0.25269,0.16324,1.5264
09:06:00,0.25269,0.1725,1.4699
09:06:00,0.25269,0.22748,1.4599
09:06:00,0.25269,0.24715,1.495
09:06:00,0.25269,0.28281,1.4098
09:06:00,0.25269,0.31369,1.3189
09:06:00,0.25269,0.41952,1.487
09:07:00,0.25269,0.38061,1.5338
09:07:00,0.25269,0.38034,1.4641
09:07:00,0.25269,0.34462,1.3941
09:07:00,0.25269,0.30053,1.47
09:07:00,0.25269,0.31716,1.3664
09:07:00,0.25269,0.41128,1.4522
09:08:00,0.25269,0.46311,1.4222
09:08:00,0.25269,0.28629,1.2458
09:08:00,0.25269,0.30607,1.3192
09:08:00,0.25269,0.35041,1.4229
09:08:00,0.25269,0.36852,1.6669
09:08:00,0.25269,0.42142,1.601
09:09:00,0.25269,0.3969,1.5467
09:09:00,0.25269,0.43215,1.5635
09:09:00,0.25269,0.41255,1.467
09:09:00,0.25269,0.39342,1.3459
09:09:00,0.25269,0.44112,1.5197
09:09:00,0.25269,0.42855,1.5219
09:10:00,0.25269,0.40364,1.5849
09:10:00,0.25269,0.38418,1.511
09:10:00,0.25269,0.38562,1.492
09:10:00,0.25269,0.32406,1.4816
09:10:00,0.25269,0.41309,1.6055
09:10:00,0.25269,0.4855,1.6742
09:11:00,0.25269,0.43757,1.6728
09:11:00,0.25269,0.42534,1.8101
09:11:00,0.25269,0.45899,1.7664
09:11:00,0.25269,0.45224,1.7537
09:11:00,0.25269,0.51753,1.6755
09:11:00,0.25269,0.44835,1.7037
09:12:00,0.25269,0.44971,1.5782
09:12:00,0.25269,0.38455,1.5964
09:12:00,0.25269,0.44669,1.6201
09:12:00,0.25269,0.469,1.684
09:12:00,0.25269,0.34503,1.4892
09:12:00,0.25269,0.35744,1.4791
09:13:00,0.25269,0.35794,1.5163
09:13:00,0.25269,0.45136,1.5787
09:13:00,0.25269,0.35041,1.742
09:13:00,0.25269,0.3696,1.5363
09:13:00,0.25269,0.30959,1.6266
09:13:00,0.25269,0.34472,1.4614
09:14:00,0.25269,0.31405,1.4161
09:14:00,0.25269,0.23634,1.2345
09:14:00,0.25269,0.25175,1.1993
09:14:00,0.25269,0.18114,1.3727
09:14:00,0.25269,0.20053,1.336
09:14:00,0.25269,0.19023,1.241
09:15:00,0.25269,0.2434,1.2801
09:15:00,0.25269,0.2472,1.3401
09:15:00,0.25269,0.29096,1.2697
09:15:00,0.25269,0.19853,1.286
09:15:00,0.25269,0.14955,1.2548
09:15:00,0.25269,0.25887,1.3764
09:16:00,0.25269,0.16176,1.2022
09:16:00,0.25269,0.22938,1.2241
09:16:00,0.25269,0.27763,1.1628
09:16:00,0.25269,0.34753,1.3917
09:16:00,0.25269,0.16693,1.3615
09:16:00,0.25269,0.20278,1.2137
09:16:00,0.25269,0.27892,1.2368
09:17:00,0.25269,0.26419,1.2333
09:17:00,0.25269,0.18007,1.2669
09:17:00,0.25269,0.30671,1.2764
09:17:00,0.25269,0.18512,1.2122
09:17:00,0.25269,0.26828,1.1852
09:17:00,0.25269,0.25608,1.2062
09:18:00,0.25269,0.32693,1.322
09:18:00,0.25269,0.26315,1.4065
09:18:00,0.25269,0.29124,1.2872
09:18:00,0.25269,0.2505,1.2347
09:18:00,0.25269,0.25068,1.0762
09:18:00,0.25269,0.2795,1.0294
09:19:00,0.25269,0.35794,1.0654
09:19:00,0.25269,0.46534,1.2958
09:19:00,0.25269,0.28938,1.1944
09:19:00,0.25269,0.21672,1.1653
09:19:00,0.25269,0.23447,1.1357
09:19:00,0.25269,0.23617,1.2827
09:20:00,0.25269,0.22385,1.2782
09:20:00,0.25269,0.24349,1.2385
09:20:00,0.25269,0.27189,1.1679
09:20:00,0.25269,0.2718,1.2862
09:20:00,0.25269,0.2507,1.315
09:20:00,0.25269,0.30058,1.308
09:21:00,0.25269,0.3433,1.2794
09:21:00,0.25269,0.37502,1.3016
09:21:00,0.25269,0.313,1.2824
09:21:00,0.25269,0.33269,1.2224
09:21:00,0.25269,0.36932,1.3107
